Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Chocotto Sister,,6.75,4720,5365,21,TV,24,Finished Airing,"Jul 12, 2006 to Dec 20, 2006","None found, add some","None found, add some",Nomad,Manga,"Comedy, Drama, Romance, Ecchi",,23 min. per ep.,R+ - Mild Nudity,40,Summer 2006,Unknown,
Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,"Love, Chunibyo & Other Delusions! Depth of Field: Love and Hate Theater",6.75,2289,5366,87,Special,7,Finished Airing,"Dec 19, 2012 to Jun 19, 2013","Lantis,       Pony Canyon","None found, add some",Kyoto Animation,Light novel,Action,Mecha,3 min. per ep.,PG-13 - Teens 13 or older,47,,,
Caramel Honey,,6.75,5359,5364,15,ONA,30,Finished Airing,"Jun 8, 2018 to Aug 24, 2018",Production I.G,"None found, add some",Anime Beans,Manga,"Boys Love, Comedy",School,2 min. per ep.,PG-13 - Teens 13 or older,44,,,
Doujin Work,Dojin Work,6.75,4176,5368,28,TV,12,Finished Airing,"Jul 4, 2007 to Sep 19, 2007","m.o.e.,       Media Factory,       Half H.P Studio,       Houbunsha,       Index,       Toranoana",Media Blasters,Remic,4-koma manga,"Comedy, Slice of Life",Otaku Culture,13 min. per ep.,PG-13 - Teens 13 or older,40,Summer 2007,Wednesdays at 01:30 (JST),
Digimon Adventure: 20-shuunen Memorial Story,Digimon Adventure: 20th Memorial Story,6.75,7694,5367,6,ONA,5,Finished Airing,"Nov 22, 2019 to Dec 25, 2020","None found, add some","None found, add some",Toei Animation,Original,"Adventure, Drama",,6 min. per ep.,G - All Ages,1,,,
Eternity Memories,,6.75,13136,5369,1,Special,1,Finished Airing,"Aug 28, 2022",Cygames,"None found, add some",CygamesPictures,Game,Fantasy,Idols (Female),49 min.,PG-13 - Teens 13 or older,2,,,
Fireball Charming,,6.75,6932,5370,8,TV,13,Finished Airing,"Apr 4, 2011 to Jun 27, 2011",Disney Platform Distribution,"None found, add some",Jinnis Animation Studios,Original,Sci-Fi,,2 min. per ep.,G - All Ages,20,Spring 2011,Unknown,
Ginga Senpuu Braiger,Galactic Cyclone Braiger,6.75,10069,5372,3,TV,39,Finished Airing,"Oct 6, 1981 to Jun 30, 1982",Kokusai Eigasha,Discotek Media,Toei Animation,Original,"Action, Adventure, Sci-Fi","Mecha, Space",23 min. per ep.,PG-13 - Teens 13 or older,13,Fall 1981,Unknown,
Gegege no Kitarou (1968),,6.75,8330,5371,5,TV,65,Finished Airing,"Jan 3, 1968 to Mar 30, 1969","None found, add some","None found, add some",Toei Animation,Manga,"Adventure, Comedy, Fantasy, Horror, Supernatural",,25 min. per ep.,G - All Ages,24,Winter 1968,Unknown,
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,Aria the Scarlet Ammo Special,6.75,2921,5374,57,Special,1,Finished Airing,"Dec 21, 2011",flying DOG,Funimation,J.C.Staff,Light novel,"Action, Comedy, Mystery, Romance",,24 min.,PG-13 - Teens 13 or older,32,,,
Gurazeni Season 2,,6.75,8635,5373,4,TV,12,Finished Airing,"Oct 5, 2018 to Dec 21, 2018","Kodansha,       Ai Addiction,       SKY PerfecTV!","None found, add some",Studio Deen,Manga,Sports,"Adult Cast, Team Sports",23 min. per ep.,PG-13 - Teens 13 or older,2,Fall 2018,Fridays at 22:30 (JST),Seinen
Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,6.75,5304,5375,16,TV,24,Finished Airing,"Jan 16, 2004 to Jul 3, 2004","Genco,       Lantis,       Pony Canyon,       Toshiba Entertainment","Sentai Filmworks,       Geneon Entertainment USA",J.C.Staff,Original,"Comedy, Drama, Mystery, Sci-Fi, Ecchi","Detective, Psychological",24 min. per ep.,PG-13 - Teens 13 or older,30,Winter 2004,Saturdays at 00:30 (JST),
Honoo no Alpenrose: Judy & Randy,Alpenrose,6.75,9173,5376,4,TV,20,Finished Airing,"Apr 8, 1985 to Oct 5, 1985","None found, add some","None found, add some",Tatsunoko Production,Manga,"Drama, Romance",Historical,22 min. per ep.,PG-13 - Teens 13 or older,10,Spring 1985,Unknown,Shoujo
I My Me! Strawberry Eggs,,6.75,3598,5378,39,TV,13,Finished Airing,"Jul 4, 2001 to Sep 26, 2001","Pioneer LDC,       Toshiba Digital Frontiers",Geneon Entertainment USA,TNK,Original,"Comedy, Drama, Romance","Crossdressing, School",22 min. per ep.,PG-13 - Teens 13 or older,101,Summer 2001,Wednesdays at 18:30 (JST),
Jewelpet Kira☆Deco!,,6.75,8672,5379,4,TV,52,Finished Airing,"Apr 7, 2012 to Mar 30, 2013","TV Tokyo,       Sotsu,       Sanrio","None found, add some",Studio Comet,Original,Fantasy,"Anthropomorphic, Mahou Shoujo",24 min. per ep.,PG - Children,18,Spring 2012,Unknown,
Jiu Chen Fengyun Lu,Legend of Yang Chen,6.75,14681,5381,727,ONA,40,Finished Airing,"Jul 11, 2023 to Nov 21, 2023",Youku,"None found, add some",Ruo Hong Culture,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",10 min. per ep.,PG-13 - Teens 13 or older,3,,,
Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,Hell Teacher Nube: Summer Holiday of Fear! Legend of the Sea of Suspicion,6.75,10090,5380,3,Movie,1,Finished Airing,"Jul 12, 1997","None found, add some","None found, add some",Toei Animation,Manga,"Action, Horror, Supernatural",School,38 min.,R - 17+ (violence & profanity),0,,,Shounen
Hyakka Ryouran: Samurai Girls,Samurai Girls,6.75,1316,5377,183,TV,12,Finished Airing,"Sep 4, 2010 to Dec 20, 2010","Genco,       Lantis,       Media Factory,       Movic,       Hobby Japan,       Showgate,       Gigno Systems",Sentai Filmworks,Arms,Light novel,"Action, Comedy, Ecchi","Harem, Samurai, School",24 min. per ep.,R+ - Mild Nudity,308,Fall 2010,Saturdays at 00:30 (JST),
Juusenki L-Gaim,Heavy Metal L-Gaim,6.75,7292,5382,7,TV,54,Finished Airing,"Feb 4, 1984 to Feb 23, 1985","Sotsu,       Starchild Records","None found, add some",Sunrise,Original,"Action, Adventure, Drama, Sci-Fi","Mecha, Space",24 min. per ep.,PG-13 - Teens 13 or older,19,Winter 1984,Unknown,
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Our Dating Story: The Experienced You and The Inexperienced Me,6.75,1438,5383,164,TV,12,Finished Airing,"Oct 6, 2023 to Dec 22, 2023","Pony Canyon,       AT-X,       Glovision,       Docomo Anime Store,       Sammy,       Sun TV,       Kadokawa","None found, add some",ENGI,Light novel,Romance,School,23 min. per ep.,PG-13 - Teens 13 or older,"1,394",Fall 2023,Fridays at 22:30 (JST),
Kidou Senshi Gundam: Dai 08 MS Shoutai - Miller's Report,Mobile Suit Gundam: The 08th MS Team - Miller's Report,6.75,5641,5384,13,Movie,1,Finished Airing,"Aug 1, 1998","Sotsu,       Atelier Musa","Nozomi Entertainment,       Bandai Entertainment",Sunrise,Original,"Drama, Romance, Sci-Fi","Mecha, Military",52 min.,PG-13 - Teens 13 or older,4,,,
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikomatic Days,6.75,7587,5385,6,Special,1,Finished Airing,"Jan 27, 2006","None found, add some",Bandai Entertainment,Production I.G,Manga,"Comedy, Sci-Fi",Mecha,3 min.,PG - Children,2,,,
Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,,6.75,7894,5386,6,TV Special,1,Finished Airing,"Nov 15, 2013","None found, add some",Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Comedy",Adult Cast,1 hr. 30 min.,PG-13 - Teens 13 or older,0,,,Seinen
Masamune-kun no Revenge,Masamune-kun's Revenge,6.75,196,5387,888,TV,12,Finished Airing,"Jan 5, 2017 to Mar 23, 2017","Sotsu,       Lantis,       AT-X,       KlockWorx,       BS Fuji,       Tokyo MX,       Ichijinsha,       FuRyu,       Crunchyroll SC Anime Fund",Funimation,SILVER LINK.,Manga,"Comedy, Romance","Harem, School",24 min. per ep.,PG-13 - Teens 13 or older,"3,365",Winter 2017,Thursdays at 22:30 (JST),Shounen
Meiken Jolie,Belle and Sebastian,6.75,9189,5389,4,TV,52,Finished Airing,"Apr 7, 1981 to Jun 22, 1982","NHK,       TOHO","None found, add some",Visual 80,Novel,Adventure,"Historical, Pets",22 min. per ep.,G - All Ages,9,Spring 1981,Unknown,
Megazone 23,,6.75,4641,5388,22,OVA,4,Finished Airing,"Mar 9, 1985 to Dec 22, 1989","Victor Entertainment,       Idol,       Harmony Gold,       Streamline Pictures",ADV Films,"Artland,       AIC,       Artmic",Original,"Action, Mystery, Romance, Sci-Fi","Mecha, Music",1 hr. 7 min. per ep.,R+ - Mild Nudity,77,,,
Meiken Lassie,,6.75,11203,5390,2,TV,25,Finished Airing,"Jan 14, 1996 to Aug 18, 1996","None found, add some","None found, add some",Nippon Animation,Novel,"Adventure, Slice of Life",Pets,25 min. per ep.,G - All Ages,2,Winter 1996,Sundays at 19:30 (JST),Kids
Munto,,6.75,4780,5391,21,OVA,1,Finished Airing,"Mar 18, 2003","None found, add some",Central Park Media,Kyoto Animation,Original,"Fantasy, Romance",,54 min.,PG-13 - Teens 13 or older,51,,,
Nijiiro Days: Nijiiro Biyori,Rainbow Days OVA,6.75,5043,5392,18,OVA,1,Finished Airing,"Sep 23, 2016","None found, add some","None found, add some",Production Reed,Manga,"Comedy, Romance",School,21 min.,PG-13 - Teens 13 or older,11,,,Shoujo
Ojamajo Doremi: Honobono Gekijou,Ojamajo Doremi: Heartwarming Theater,6.75,15657,5393,561,OVA,5,Finished Airing,"Jan 10, 2020 to Dec 3, 2021","None found, add some","None found, add some","None found, add some",Picture book,Comedy,,5 min. per ep.,G - All Ages,0,,,
One Piece: Long Ring Long Land-hen,One Piece: Long Ring Long Land Arc,6.75,6203,5394,10,TV Special,1,Finished Airing,"Dec 11, 2015",Fuji TV,"None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,1 hr. 15 min.,PG-13 - Teens 13 or older,14,,,Shounen
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Pokémon: Jirachi — Wish Maker,6.75,2093,5395,99,Movie,1,Finished Airing,"Jul 19, 2003","TV Tokyo,       Shogakukan-Shueisha Productions,       Studio Jack","4Kids Entertainment,       Miramax Films",OLM,Game,"Adventure, Comedy, Drama, Fantasy",,1 hr. 21 min.,PG - Children,26,,,Kids
Saikyou Bushouden: Sangoku Engi,The Legend of the Strongest General: Romance of the Three Kingdoms,6.75,10366,5398,2,TV,52,Finished Airing,"Apr 4, 2010 to Mar 27, 2011","Hisashishi Videos,       TOMY Company","None found, add some","Future Planet,       Beijing Huihuang Animation Company",Novel,,Historical,25 min. per ep.,PG-13 - Teens 13 or older,5,Spring 2010,Sundays at 09:30 (JST),
Re-Kan!,,6.75,2827,5396,61,TV,13,Finished Airing,"Apr 3, 2015 to Jun 26, 2015","Pierrot,       TBS,       DAX Production,       chara-ani.com,       Houbunsha,       Tokuma Japan,       Docomo Anime Store,       RAY",Sentai Filmworks,Pierrot Plus,4-koma manga,"Comedy, Supernatural",School,24 min. per ep.,PG-13 - Teens 13 or older,64,Spring 2015,Fridays at 02:16 (JST),
Sasuke,,6.75,10618,5399,2,TV,29,Finished Airing,"Sep 3, 1968 to Mar 25, 1969",Tele-Cartoon Japan,"None found, add some",Eiken,Manga,Action,"Historical, Martial Arts",25 min. per ep.,G - All Ages,12,Fall 1968,Unknown,Shounen
Renjian Zui Deyi,Proud Swordsman,6.75,12959,5397,1,ONA,60,Finished Airing,"Oct 27, 2021 to May 11, 2022",Tencent Penguin Pictures,"None found, add some",Suoyi Technology,Novel,"Action, Fantasy","Martial Arts, Mythology",12 min. per ep.,PG-13 - Teens 13 or older,8,,,
Shadowverse Flame: Seven Shadows-hen,,6.75,10430,5400,2,TV,25,Finished Airing,"Jul 8, 2023 to Dec 23, 2023",TV Tokyo,"None found, add some",Zexcs,Card game,Fantasy,Strategy Game,23 min. per ep.,PG-13 - Teens 13 or older,11,Summer 2023,Saturdays at 09:30 (JST),
Gate Keepers 21,,6.73,6174,5501,11,OVA,6,Finished Airing,"Apr 24, 2002 to Jan 8, 2003","None found, add some",Geneon Entertainment USA,Gonzo,Game,"Action, Drama, Sci-Fi",Mecha,25 min. per ep.,PG-13 - Teens 13 or older,21,,,
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,,6.73,8973,5502,4,Movie,1,Finished Airing,"Oct 31, 2015",Kinoshita Group Holdings,"None found, add some",Toei Animation,Original,Fantasy,Mahou Shoujo,1 hr. 15 min.,G - All Ages,5,,,
Aquarion Movie: Ippatsu Gyakuten-hen,,6.72,7582,5504,6,Movie,1,Finished Airing,"Sep 22, 2007",Sankyo,"None found, add some",Satelight,Unknown,"Drama, Fantasy",Mecha,1 hr. 56 min.,PG-13 - Teens 13 or older,3,,,
Bakuten Shoot Beyblade 2002,Beyblade V-Force,6.72,2635,5505,69,TV,51,Finished Airing,"Jan 7, 2002 to Dec 30, 2002","TV Tokyo,       d-rights","Nelvana,       Discotek Media",Nippon Animation,Manga,"Action, Adventure, Comedy, Sci-Fi",,21 min. per ep.,PG - Children,120,Winter 2002,Mondays at 18:00 (JST),Shounen
Higurashi no Naku Koro ni Sotsu,Higurashi: When They Cry – SOTSU,6.73,1923,5503,113,TV,15,Finished Airing,"Jul 1, 2021 to Sep 30, 2021","None found, add some",Funimation,Passione,Visual novel,"Horror, Mystery, Supernatural","Gore, Psychological",23 min. per ep.,R - 17+ (violence & profanity),767,Summer 2021,Thursdays at 23:30 (JST),
Black Jack: Sora kara Kita Kodomo,,6.72,9468,5506,3,OVA,1,Finished Airing,"Mar 22, 2000","None found, add some","None found, add some",Tezuka Productions,Manga,Drama,Medical,22 min.,PG-13 - Teens 13 or older,2,,,Shounen
Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,,6.72,4502,5507,24,Special,1,Finished Airing,"Jun 24, 2009","None found, add some","None found, add some",AIC,Original,Girls Love,School,9 min.,PG-13 - Teens 13 or older,13,,,
Dorami & Doraemons: Robot School's Seven Mysteries,,6.72,11006,5509,2,Movie,1,Finished Airing,"Mar 2, 1996","None found, add some","None found, add some","None found, add some",Unknown,Fantasy,,31 min.,PG - Children,1,,,
Canvas 2: Nijiiro no Sketch,Canvas 2: Rainbow Colored Sketch,6.72,4275,5508,27,TV,24,Finished Airing,"Oct 2, 2005 to Mar 26, 2006","Kadokawa Shoten,       DAX Production","None found, add some",Zexcs,Visual novel,"Comedy, Drama, Romance",Visual Arts,24 min. per ep.,PG-13 - Teens 13 or older,48,Fall 2005,Unknown,
Furusato Japan,"Japan, Our Homeland",6.72,10272,5511,2,Movie,1,Finished Airing,"Apr 7, 2007","None found, add some","None found, add some",WAO World,Original,Drama,"Historical, Music",1 hr. 36 min.,G - All Ages,2,,,
Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,Dragon Ball Z: Plan to Eradicate the Saiyans,6.72,3116,5510,50,OVA,2,Finished Airing,"Jul 23, 1993","None found, add some",Bandai,Toei Animation,Manga,"Adventure, Comedy, Fantasy, Sci-Fi",,30 min. per ep.,PG-13 - Teens 13 or older,14,,,Shounen
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,,6.72,7026,5513,8,TV Special,1,Finished Airing,"Mar 21, 2014",DIVE II Entertainment,"None found, add some",NAZ,Mixed media,"Comedy, Mystery",Super Power,26 min.,PG-13 - Teens 13 or older,5,,,
Ginga Tetsudou Monogatari: Eien e no Bunkiten,The Galaxy Railways II,6.72,8840,5512,4,TV,24,Finished Airing,"Oct 5, 2006 to Mar 29, 2007",CBC Television,"None found, add some",Planet,Original,"Action, Adventure, Drama, Sci-Fi",Space,24 min. per ep.,PG-13 - Teens 13 or older,4,Fall 2006,Unknown,
Hime Chen! Otogi Chikku Idol Lilpri (2011),Spellbound! Magical Princess Lilpri,6.72,10230,5514,2,TV,51,Finished Airing,"Apr 6, 2011 to Mar 28, 2012",Shogakukan Music & Digital Entertainment,"None found, add some",Telecom Animation Film,Game,,,5 min. per ep.,PG - Children,7,Spring 2011,Unknown,
Hoshi no Oujisama Petit Prince,The Adventures of the Little Prince,6.72,10586,5516,2,TV,35,Finished Airing,"Jul 4, 1978 to Mar 27, 1979",TV Asahi,Discotek Media,Knack Productions,Novel,Adventure,,24 min. per ep.,G - All Ages,13,Summer 1978,Unknown,
Hitohira,,6.72,4840,5515,20,TV,12,Finished Airing,"Mar 28, 2007 to Jun 13, 2007","Genco,       Media Factory,       AT-X,       ASCII Media Works,       Index,       Futabasha,       Gigno Systems","None found, add some",XEBEC M2,Manga,"Drama, Romance","Performing Arts, School",23 min. per ep.,PG-13 - Teens 13 or older,28,Spring 2007,Wednesdays at 11:00 (JST),Seinen
Ichiban Ushiro no Daimaou,Demon King Daimao,6.72,426,5517,530,TV,12,Finished Airing,"Apr 3, 2010 to Jun 19, 2010","Marvelous Entertainment,       Hobby Japan,       Delfi Sound",Sentai Filmworks,Artland,Light novel,"Action, Comedy, Fantasy, Ecchi","Harem, School",23 min. per ep.,R+ - Mild Nudity,"1,284",Spring 2010,Unknown,
Ikkitousen: Xtreme Xecutor,,6.72,3095,5518,51,TV,12,Finished Airing,"Mar 26, 2010 to Jun 11, 2010","Genco,       Media Factory,       AT-X,       KlockWorx,       Bushiroad,       Showgate,       Gigno Systems",Funimation,TNK,Manga,"Action, Ecchi","Martial Arts, School, Super Power",24 min. per ep.,R+ - Mild Nudity,42,Spring 2010,Fridays at 10:00 (JST),Seinen
Jungle Taitei: Yuuki ga Mirai wo Kaeru,Jungle Emperor Leo,6.72,10646,5519,2,TV Special,1,Finished Airing,"Sep 5, 2009",Fuji TV,"None found, add some",Tezuka Productions,Manga,Adventure,,1 hr. 46 min.,G - All Ages,2,,,
Kabukichou Sherlock OVA,Case File nº221: Kabukicho OVA,6.72,7650,5520,6,OVA,6,Finished Airing,"Aug 26, 2020","None found, add some","None found, add some",Production I.G,Original,"Comedy, Drama, Mystery","Adult Cast, Detective",4 min. per ep.,PG-13 - Teens 13 or older,14,,,
Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,,6.72,6194,5522,10,Special,1,Finished Airing,"Sep 26, 2012","Aniplex,       TBS",Sentai Filmworks,AIC Build,Unknown,"Drama, Romance",School,23 min.,PG-13 - Teens 13 or older,3,,,
Kidou Senkan Nadesico: The Prince of Darkness,Martian Successor Nadesico: The Prince of Darkness,6.72,5225,5521,16,Movie,1,Finished Airing,"Aug 1, 1998","Production I.G,       TV Tokyo,       Starchild Records,       Kadokawa Shoten,       Toei Video,       Movic,       Sega,       King Records,       Audio Tanaka","ADV Films,       Nozomi Entertainment",Xebec,Original,"Action, Award Winning, Drama, Sci-Fi","Mecha, Psychological, Space",1 hr. 19 min.,R - 17+ (violence & profanity),33,,,
Mahoutsukai Tai! (TV),Magic User's Club,6.72,5964,5524,12,TV,13,Finished Airing,"Jul 7, 1999 to Oct 6, 1999",Bandai Visual,"Nozomi Entertainment,       Media Blasters,       NYAV Post","Madhouse,       Triangle Staff",Original,"Comedy, Fantasy, Romance, Sci-Fi",School,24 min. per ep.,PG-13 - Teens 13 or older,30,Summer 1999,Wednesdays at 19:00 (JST),
Matsugae wo Musubi,A Branch of a Pine Is Tied Up,6.72,15716,5525,554,Movie,1,Finished Airing,2017,"None found, add some","None found, add some","None found, add some",Original,Drama,,16 min.,G - All Ages,3,,,
Mahou Shoujo Lyrical Nanoha ViVid,,6.72,4303,5523,26,TV,12,Finished Airing,"Apr 3, 2015 to Jun 19, 2015","Aniplex,       Starchild Records","None found, add some",A-1 Pictures,Manga,"Action, Adventure","Mahou Shoujo, Martial Arts",25 min. per ep.,PG-13 - Teens 13 or older,49,Spring 2015,Fridays at 22:30 (JST),
Meitantei Conan: Shakunetsu no Ginga Tetsudou,Detective Conan: The Burning Galactic Railway,6.72,11587,5526,1,Movie,1,Finished Airing,"Feb 1, 2020","None found, add some","None found, add some",D & D Pictures,Manga,"Adventure, Mystery",,30 min.,PG-13 - Teens 13 or older,3,,,Kids
Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,,6.72,8926,5527,4,Special,7,Finished Airing,"Oct 6, 2010 to Apr 6, 2011","None found, add some",Funimation,Production I.G,Game,Comedy,Historical,4 min. per ep.,G - All Ages,5,,,
Monster Strike The Movie: Hajimari no Basho e,Monster Strike The Movie: To The Place of Beginnings,6.72,8764,5528,4,Movie,1,Finished Airing,"Dec 10, 2016","Warner Bros. Japan,       XFLAG,       XFLAG Pictures","None found, add some","Ultra Super Pictures,       LIDENFILMS",Game,"Action, Fantasy",Video Game,1 hr. 44 min.,PG-13 - Teens 13 or older,1,,,
Nijiiro Days: Houkago Special,,6.72,6999,5531,8,TV Special,1,Finished Airing,"Apr 3, 2016","None found, add some","None found, add some",Production Reed,Manga,"Comedy, Romance",School,13 min.,PG-13 - Teens 13 or older,6,,,Shoujo
Needless+: Saint Lily Gakuen no Himitsu,,6.72,5264,5530,16,Special,12,Finished Airing,"Nov 27, 2009 to Oct 22, 2010","None found, add some",Sentai Filmworks,Madhouse,Manga,"Comedy, Ecchi","Crossdressing, School",2 min. per ep.,PG-13 - Teens 13 or older,13,,,Seinen
Nagato Yuki-chan no Shoushitsu,The Disappearance of Nagato Yuki-chan,6.72,1646,5529,138,TV,16,Finished Airing,"Apr 4, 2015 to Jul 18, 2015","Lantis,       Kadokawa Shoten,       AT-X,       KlockWorx,       chara-ani.com,       Tokyo MX,       Sankyo Planning,       Docomo Anime Store,       Kadokawa Media House",Funimation,Satelight,Manga,"Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,318,Spring 2015,Saturdays at 01:40 (JST),Seinen
Nijiyon Animation Specials,,6.72,10724,5532,2,Special,3,Finished Airing,"Mar 29, 2023","Bushiroad,       Kadokawa,       Bandai Namco Filmworks,       Bandai Namco Music Live","None found, add some",Sunrise,4-koma manga,Comedy,"CGDCT, Idols (Female)",3 min. per ep.,PG-13 - Teens 13 or older,3,,,
Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,My Wife is the Student Council President OVA,6.72,3250,5533,46,OVA,1,Finished Airing,"Jan 27, 2016","None found, add some","None found, add some",Seven,Manga,"Comedy, Romance, Ecchi",,10 min.,R+ - Mild Nudity,19,,,Shounen
Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Oreimo Animated Commentary,6.72,4627,5534,22,Special,16,Finished Airing,"Dec 22, 2010 to Jul 27, 2011",Aniplex,"None found, add some",I was a Ballerina,Light novel,Comedy,,13 min. per ep.,PG-13 - Teens 13 or older,28,,,
Oz no Mahoutsukai (TV),The Wonderful Wizard of Oz,6.72,10023,5535,3,TV,52,Finished Airing,"Oct 6, 1986 to Sep 28, 1987","TV Tokyo,       Meruhensha",Discotek Media,Panmedia,Book,"Adventure, Fantasy",Isekai,25 min. per ep.,G - All Ages,13,Fall 1986,Unknown,Kids
Sekai Meisaku Douwa: Mori wa Ikiteiru,,6.72,10754,5537,2,Movie,1,Finished Airing,"Mar 15, 1980",Soyuzmultfilm,"None found, add some",Toei Animation,Book,Fantasy,,1 hr. 5 min.,PG - Children,5,,,Kids
Pokemon: Pichu to Pikachu,Pokémon: Pikachu and Pichu,6.72,3394,5536,43,Movie,1,Finished Airing,"Jul 8, 2000","None found, add some","4Kids Entertainment,       Warner Bros. Pictures",OLM,Game,"Adventure, Comedy, Fantasy",,22 min.,PG - Children,17,,,Kids
